Altitude (m),Pressure (Pa),Temperature (K)
2.365000e+04,2.666914e+03,2.203000e+02
2.370000e+04,2.648825e+03,2.203500e+02
2.375000e+04,2.630867e+03,2.204000e+02
2.380000e+04,2.613039e+03,2.204500e+02
2.385000e+04,2.595341e+03,2.205000e+02
2.390000e+04,2.577771e+03,2.205500e+02
2.395000e+04,2.560329e+03,2.206000e+02
2.400000e+04,2.543013e+03,2.206500e+02
2.405000e+04,2.525823e+03,2.207000e+02
2.410000e+04,2.508757e+03,2.207500e+02
2.415000e+04,2.491815e+03,2.208000e+02
2.420000e+04,2.474995e+03,2.208500e+02
2.425000e+04,2.458297e+03,2.209000e+02
2.430000e+04,2.441719e+03,2.209500e+02
2.435000e+04,2.425262e+03,2.210000e+02
2.440000e+04,2.408923e+03,2.210500e+02
2.445000e+04,2.392702e+03,2.211000e+02
2.450000e+04,2.376599e+03,2.211500e+02
2.455000e+04,2.360611e+03,2.212000e+02
2.460000e+04,2.344739e+03,2.212500e+02
2.465000e+04,2.328981e+03,2.213000e+02
2.470000e+04,2.313337e+03,2.213500e+02
2.475000e+04,2.297805e+03,2.214000e+02
2.480000e+04,2.282385e+03,2.214500e+02
2.485000e+04,2.267076e+03,2.215000e+02
2.490000e+04,2.251877e+03,2.215500e+02
2.495000e+04,2.236787e+03,2.216000e+02
2.500000e+04,2.221805e+03,2.216500e+02
2.505000e+04,2.206931e+03,2.217000e+02
2.510000e+04,2.192164e+03,2.217500e+02
2.515000e+04,2.177503e+03,2.218000e+02
2.520000e+04,2.162947e+03,2.218500e+02
2.525000e+04,2.148495e+03,2.219000e+02
2.530000e+04,2.134147e+03,2.219500e+02
2.535000e+04,2.119901e+03,2.220000e+02
2.540000e+04,2.105758e+03,2.220500e+02
2.545000e+04,2.091715e+03,2.221000e+02
2.550000e+04,2.077773e+03,2.221500e+02
2.555000e+04,2.063931e+03,2.222000e+02
2.560000e+04,2.050187e+03,2.222500e+02
2.565000e+04,2.036542e+03,2.223000e+02
2.570000e+04,2.022993e+03,2.223500e+02
2.575000e+04,2.009542e+03,2.224000e+02
2.580000e+04,1.996186e+03,2.224500e+02
2.585000e+04,1.982926e+03,2.225000e+02
2.590000e+04,1.969760e+03,2.225500e+02
2.595000e+04,1.956688e+03,2.226000e+02
2.600000e+04,1.943709e+03,2.226500e+02
2.605000e+04,1.930822e+03,2.227000e+02
2.610000e+04,1.918027e+03,2.227500e+02
2.615000e+04,1.905322e+03,2.228000e+02
2.620000e+04,1.892708e+03,2.228500e+02
2.625000e+04,1.880184e+03,2.229000e+02
2.630000e+04,1.867748e+03,2.229500e+02
2.635000e+04,1.855401e+03,2.230000e+02
2.640000e+04,1.843141e+03,2.230500e+02
2.645000e+04,1.830968e+03,2.231000e+02
2.650000e+04,1.818881e+03,2.231500e+02
2.655000e+04,1.806880e+03,2.232000e+02
2.660000e+04,1.794964e+03,2.232500e+02
2.665000e+04,1.783132e+03,2.233000e+02
2.670000e+04,1.771383e+03,2.233500e+02
2.675000e+04,1.759718e+03,2.234000e+02
2.680000e+04,1.748135e+03,2.234500e+02
2.685000e+04,1.736634e+03,2.235000e+02
2.690000e+04,1.725214e+03,2.235500e+02
2.695000e+04,1.713875e+03,2.236000e+02
2.700000e+04,1.702615e+03,2.236500e+02
2.705000e+04,1.691435e+03,2.237000e+02
2.710000e+04,1.680334e+03,2.237500e+02
2.715000e+04,1.669311e+03,2.238000e+02
2.720000e+04,1.658365e+03,2.238500e+02
2.725000e+04,1.647497e+03,2.239000e+02
2.730000e+04,1.636704e+03,2.239500e+02
2.735000e+04,1.625988e+03,2.240000e+02
2.740000e+04,1.615347e+03,2.240500e+02
2.745000e+04,1.604781e+03,2.241000e+02
2.750000e+04,1.594289e+03,2.241500e+02
2.755000e+04,1.583870e+03,2.242000e+02
2.760000e+04,1.573524e+03,2.242500e+02
2.765000e+04,1.563251e+03,2.243000e+02
2.770000e+04,1.553050e+03,2.243500e+02
2.775000e+04,1.542921e+03,2.244000e+02
2.780000e+04,1.532862e+03,2.244500e+02
2.785000e+04,1.522874e+03,2.245000e+02
2.790000e+04,1.512955e+03,2.245500e+02
2.795000e+04,1.503106e+03,2.246000e+02
2.800000e+04,1.493326e+03,2.246500e+02
2.805000e+04,1.483614e+03,2.247000e+02
2.810000e+04,1.473969e+03,2.247500e+02
2.815000e+04,1.464392e+03,2.248000e+02
2.820000e+04,1.454882e+03,2.248500e+02
2.825000e+04,1.445438e+03,2.249000e+02
2.830000e+04,1.436060e+03,2.249500e+02
2.835000e+04,1.426747e+03,2.250000e+02
2.840000e+04,1.417499e+03,2.250500e+02
2.845000e+04,1.408316e+03,2.251000e+02
2.850000e+04,1.399196e+03,2.251500e+02
2.855000e+04,1.390139e+03,2.252000e+02
2.860000e+04,1.381146e+03,2.252500e+02
2.865000e+04,1.372215e+03,2.253000e+02
2.870000e+04,1.363346e+03,2.253500e+02
2.875000e+04,1.354538e+03,2.254000e+02
2.880000e+04,1.345792e+03,2.254500e+02
2.885000e+04,1.337106e+03,2.255000e+02
2.890000e+04,1.328480e+03,2.255500e+02
2.895000e+04,1.319914e+03,2.256000e+02
2.900000e+04,1.311408e+03,2.256500e+02
2.905000e+04,1.302960e+03,2.257000e+02
2.910000e+04,1.294571e+03,2.257500e+02
2.915000e+04,1.286240e+03,2.258000e+02
2.920000e+04,1.277966e+03,2.258500e+02
2.925000e+04,1.269749e+03,2.259000e+02
2.930000e+04,1.261589e+03,2.259500e+02
2.935000e+04,1.253486e+03,2.260000e+02
2.940000e+04,1.245438e+03,2.260500e+02
2.945000e+04,1.237446e+03,2.261000e+02
2.950000e+04,1.229509e+03,2.261500e+02
2.955000e+04,1.221626e+03,2.262000e+02
2.960000e+04,1.213798e+03,2.262500e+02
2.965000e+04,1.206024e+03,2.263000e+02
2.970000e+04,1.198303e+03,2.263500e+02
2.975000e+04,1.190635e+03,2.264000e+02
2.980000e+04,1.183020e+03,2.264500e+02
2.985000e+04,1.175457e+03,2.265000e+02
2.990000e+04,1.167946e+03,2.265500e+02
2.995000e+04,1.160487e+03,2.266000e+02
3.000000e+04,1.153079e+03,2.266500e+02
3.005000e+04,1.145722e+03,2.267000e+02
3.010000e+04,1.138415e+03,2.267500e+02
3.015000e+04,1.131158e+03,2.268000e+02
3.020000e+04,1.123951e+03,2.268500e+02
3.025000e+04,1.116793e+03,2.269000e+02
3.030000e+04,1.109684e+03,2.269500e+02
3.035000e+04,1.102624e+03,2.270000e+02
3.040000e+04,1.095612e+03,2.270500e+02
3.045000e+04,1.088647e+03,2.271000e+02
3.050000e+04,1.081731e+03,2.271500e+02
3.055000e+04,1.074862e+03,2.272000e+02
3.060000e+04,1.068039e+03,2.272500e+02
3.065000e+04,1.061263e+03,2.273000e+02
3.070000e+04,1.054533e+03,2.273500e+02
3.075000e+04,1.047849e+03,2.274000e+02
3.080000e+04,1.041211e+03,2.274500e+02
3.085000e+04,1.034618e+03,2.275000e+02
3.090000e+04,1.028069e+03,2.275500e+02
3.095000e+04,1.021565e+03,2.276000e+02
3.100000e+04,1.015106e+03,2.276500e+02
3.105000e+04,1.008690e+03,2.277000e+02
3.110000e+04,1.002318e+03,2.277500e+02
3.115000e+04,9.959888e+02,2.278000e+02
3.120000e+04,9.897028e+02,2.278500e+02
3.125000e+04,9.834594e+02,2.279000e+02
3.130000e+04,9.772583e+02,2.279500e+02
3.135000e+04,9.710993e+02,2.280000e+02
3.140000e+04,9.649820e+02,2.280500e+02
3.145000e+04,9.589061e+02,2.281000e+02
3.150000e+04,9.528713e+02,2.281500e+02
3.155000e+04,9.468773e+02,2.282000e+02
3.160000e+04,9.409239e+02,2.282500e+02
3.165000e+04,9.350106e+02,2.283000e+02
3.170000e+04,9.291373e+02,2.283500e+02
3.175000e+04,9.233037e+02,2.284000e+02
3.180000e+04,9.175094e+02,2.284500e+02
3.185000e+04,9.117543e+02,2.285000e+02
3.190000e+04,9.060379e+02,2.285500e+02
3.195000e+04,9.003600e+02,2.286000e+02
3.200000e+04,8.947204e+02,2.286500e+02
3.205000e+04,8.907767e+02,2.287900e+02
3.210000e+04,8.868554e+02,2.289300e+02
3.215000e+04,8.829563e+02,2.290700e+02
3.220000e+04,8.790792e+02,2.292100e+02
3.225000e+04,8.752241e+02,2.293500e+02
3.230000e+04,8.713908e+02,2.294900e+02
3.235000e+04,8.675791e+02,2.296300e+02
3.240000e+04,8.637889e+02,2.297700e+02
3.245000e+04,8.600201e+02,2.299100e+02
3.250000e+04,8.562724e+02,2.300500e+02
3.255000e+04,8.525458e+02,2.301900e+02
3.260000e+04,8.488401e+02,2.303300e+02
3.265000e+04,8.451551e+02,2.304700e+02
3.270000e+04,8.414908e+02,2.306100e+02
3.275000e+04,8.378470e+02,2.307500e+02
3.280000e+04,8.342236e+02,2.308900e+02
3.285000e+04,8.306203e+02,2.310300e+02
3.290000e+04,8.270372e+02,2.311700e+02
3.295000e+04,8.234740e+02,2.313100e+02
3.300000e+04,8.199306e+02,2.314500e+02
3.305000e+04,8.164070e+02,2.315900e+02
3.310000e+04,8.129028e+02,2.317300e+02
3.315000e+04,8.094181e+02,2.318700e+02
3.320000e+04,8.059527e+02,2.320100e+02
3.325000e+04,8.025065e+02,2.321500e+02
3.330000e+04,7.990793e+02,2.322900e+02
3.335000e+04,7.956711e+02,2.324300e+02
3.340000e+04,7.922816e+02,2.325700e+02
3.345000e+04,7.889108e+02,2.327100e+02
3.350000e+04,7.855585e+02,2.328500e+02
3.355000e+04,7.822247e+02,2.329900e+02
3.360000e+04,7.789091e+02,2.331300e+02
3.365000e+04,7.756118e+02,2.332700e+02
3.370000e+04,7.723325e+02,2.334100e+02
3.375000e+04,7.690711e+02,2.335500e+02
3.380000e+04,7.658276e+02,2.336900e+02
3.385000e+04,7.626018e+02,2.338300e+02
3.390000e+04,7.593936e+02,2.339700e+02
3.395000e+04,7.562028e+02,2.341100e+02
3.400000e+04,7.530295e+02,2.342500e+02
3.405000e+04,7.498733e+02,2.343900e+02
3.410000e+04,7.467343e+02,2.345300e+02
3.415000e+04,7.436124e+02,2.346700e+02
3.420000e+04,7.405073e+02,2.348100e+02
3.425000e+04,7.374191e+02,2.349500e+02
3.430000e+04,7.343475e+02,2.350900e+02
3.435000e+04,7.312926e+02,2.352300e+02
3.440000e+04,7.282541e+02,2.353700e+02
3.445000e+04,7.252320e+02,2.355100e+02
3.450000e+04,7.222262e+02,2.356500e+02
3.455000e+04,7.192366e+02,2.357900e+02
3.460000e+04,7.162630e+02,2.359300e+02
3.465000e+04,7.133053e+02,2.360700e+02
3.470000e+04,7.103635e+02,2.362100e+02
3.475000e+04,7.074375e+02,2.363500e+02
3.480000e+04,7.045271e+02,2.364900e+02
3.485000e+04,7.016323e+02,2.366300e+02
3.490000e+04,6.987529e+02,2.367700e+02
3.495000e+04,6.958889e+02,2.369100e+02
3.500000e+04,6.930401e+02,2.370500e+02
3.505000e+04,6.902065e+02,2.371900e+02
3.510000e+04,6.873879e+02,2.373300e+02
3.515000e+04,6.845843e+02,2.374700e+02
3.520000e+04,6.817956e+02,2.376100e+02
3.525000e+04,6.790216e+02,2.377500e+02
3.530000e+04,6.762623e+02,2.378900e+02
3.535000e+04,6.735176e+02,2.380300e+02
3.540000e+04,6.707875e+02,2.381700e+02
3.545000e+04,6.680717e+02,2.383100e+02
3.550000e+04,6.653702e+02,2.384500e+02
3.555000e+04,6.626829e+02,2.385900e+02
3.560000e+04,6.600098e+02,2.387300e+02
3.565000e+04,6.573507e+02,2.388700e+02
3.570000e+04,6.547055e+02,2.390100e+02
3.575000e+04,6.520743e+02,2.391500e+02
3.580000e+04,6.494568e+02,2.392900e+02
3.585000e+04,6.468530e+02,2.394300e+02
3.590000e+04,6.442628e+02,2.395700e+02
3.595000e+04,6.416861e+02,2.397100e+02
3.600000e+04,6.391228e+02,2.398500e+02
3.605000e+04,6.365729e+02,2.399900e+02
3.610000e+04,6.340363e+02,2.401300e+02
3.615000e+04,6.315129e+02,2.402700e+02
3.620000e+04,6.290025e+02,2.404100e+02
3.625000e+04,6.265052e+02,2.405500e+02
3.630000e+04,6.240208e+02,2.406900e+02
3.635000e+04,6.215493e+02,2.408300e+02
3.640000e+04,6.190905e+02,2.409700e+02
3.645000e+04,6.166444e+02,2.411100e+02
3.650000e+04,6.142110e+02,2.412500e+02
3.655000e+04,6.117901e+02,2.413900e+02
3.660000e+04,6.093817e+02,2.415300e+02
3.665000e+04,6.069856e+02,2.416700e+02
3.670000e+04,6.046019e+02,2.418100e+02
3.675000e+04,6.022304e+02,2.419500e+02
3.680000e+04,5.998710e+02,2.420900e+02
3.685000e+04,5.975238e+02,2.422300e+02
3.690000e+04,5.951885e+02,2.423700e+02
3.695000e+04,5.928652e+02,2.425100e+02
3.700000e+04,5.905538e+02,2.426500e+02
3.705000e+04,5.882541e+02,2.427900e+02
3.710000e+04,5.859661e+02,2.429300e+02
3.715000e+04,5.836898e+02,2.430700e+02
3.720000e+04,5.814251e+02,2.432100e+02
3.725000e+04,5.791719e+02,2.433500e+02
3.730000e+04,5.769300e+02,2.434900e+02
3.735000e+04,5.746996e+02,2.436300e+02
3.740000e+04,5.724805e+02,2.437700e+02
3.745000e+04,5.702725e+02,2.439100e+02
3.750000e+04,5.680758e+02,2.440500e+02
3.755000e+04,5.658901e+02,2.441900e+02
3.760000e+04,5.637154e+02,2.443300e+02
3.765000e+04,5.615517e+02,2.444700e+02
3.770000e+04,5.593989e+02,2.446100e+02
3.775000e+04,5.572569e+02,2.447500e+02
3.780000e+04,5.551256e+02,2.448900e+02
3.785000e+04,5.530051e+02,2.450300e+02
3.790000e+04,5.508952e+02,2.451700e+02
3.795000e+04,5.487958e+02,2.453100e+02
3.800000e+04,5.467069e+02,2.454500e+02
3.805000e+04,5.446285e+02,2.455900e+02
3.810000e+04,5.425604e+02,2.457300e+02
3.815000e+04,5.405027e+02,2.458700e+02
3.820000e+04,5.384552e+02,2.460100e+02
3.825000e+04,5.364178e+02,2.461500e+02
3.830000e+04,5.343906e+02,2.462900e+02
3.835000e+04,5.323735e+02,2.464300e+02
3.840000e+04,5.303664e+02,2.465700e+02
3.845000e+04,5.283692e+02,2.467100e+02
3.850000e+04,5.263819e+02,2.468500e+02
3.855000e+04,5.244044e+02,2.469900e+02
3.860000e+04,5.224367e+02,2.471300e+02
3.865000e+04,5.204787e+02,2.472700e+02
3.870000e+04,5.185303e+02,2.474100e+02
3.875000e+04,5.165916e+02,2.475500e+02
3.880000e+04,5.146623e+02,2.476900e+02
3.885000e+04,5.127426e+02,2.478300e+02
3.890000e+04,5.108323e+02,2.479700e+02
3.895000e+04,5.089313e+02,2.481100e+02
3.900000e+04,5.070397e+02,2.482500e+02
3.905000e+04,5.051573e+02,2.483900e+02
3.910000e+04,5.032841e+02,2.485300e+02
3.915000e+04,5.014201e+02,2.486700e+02
3.920000e+04,4.995652e+02,2.488100e+02
3.925000e+04,4.977193e+02,2.489500e+02
3.930000e+04,4.958824e+02,2.490900e+02
3.935000e+04,4.940544e+02,2.492300e+02
3.940000e+04,4.922353e+02,2.493700e+02
3.945000e+04,4.904251e+02,2.495100e+02
3.950000e+04,4.886236e+02,2.496500e+02
3.955000e+04,4.868308e+02,2.497900e+02
3.960000e+04,4.850468e+02,2.499300e+02
3.965000e+04,4.832713e+02,2.500700e+02
3.970000e+04,4.815044e+02,2.502100e+02
3.975000e+04,4.797461e+02,2.503500e+02
3.980000e+04,4.779962e+02,2.504900e+02
3.985000e+04,4.762547e+02,2.506300e+02
3.990000e+04,4.745217e+02,2.507700e+02
3.995000e+04,4.727969e+02,2.509100e+02
4.000000e+04,4.710805e+02,2.510500e+02
4.005000e+04,4.693722e+02,2.511900e+02
4.010000e+04,4.676722e+02,2.513300e+02
4.015000e+04,4.659803e+02,2.514700e+02
4.020000e+04,4.642964e+02,2.516100e+02
4.025000e+04,4.626207e+02,2.517500e+02
4.030000e+04,4.609529e+02,2.518900e+02
4.035000e+04,4.592930e+02,2.520300e+02
4.040000e+04,4.576411e+02,2.521700e+02
4.045000e+04,4.559970e+02,2.523100e+02
4.050000e+04,4.543608e+02,2.524500e+02
4.055000e+04,4.527323e+02,2.525900e+02
4.060000e+04,4.511115e+02,2.527300e+02
4.065000e+04,4.494984e+02,2.528700e+02
4.070000e+04,4.478930e+02,2.530100e+02
4.075000e+04,4.462951e+02,2.531500e+02
4.080000e+04,4.447048e+02,2.532900e+02
4.085000e+04,4.431220e+02,2.534300e+02
4.090000e+04,4.415467e+02,2.535700e+02
4.095000e+04,4.399788e+02,2.537100e+02
4.100000e+04,4.384182e+02,2.538500e+02
4.105000e+04,4.368650e+02,2.539900e+02
4.110000e+04,4.353191e+02,2.541300e+02
4.115000e+04,4.337804e+02,2.542700e+02
4.120000e+04,4.322490e+02,2.544100e+02
4.125000e+04,4.307247e+02,2.545500e+02
4.130000e+04,4.292075e+02,2.546900e+02
4.135000e+04,4.276975e+02,2.548300e+02
4.140000e+04,4.261945e+02,2.549700e+02
4.145000e+04,4.246985e+02,2.551100e+02
4.150000e+04,4.232094e+02,2.552500e+02
4.155000e+04,4.217273e+02,2.553900e+02
4.160000e+04,4.202521e+02,2.555300e+02
4.165000e+04,4.187838e+02,2.556700e+02
4.170000e+04,4.173222e+02,2.558100e+02
4.175000e+04,4.158675e+02,2.559500e+02
4.180000e+04,4.144194e+02,2.560900e+02
4.185000e+04,4.129781e+02,2.562300e+02
4.190000e+04,4.115434e+02,2.563700e+02
4.195000e+04,4.101154e+02,2.565100e+02
4.200000e+04,4.086939e+02,2.566500e+02
4.205000e+04,4.072790e+02,2.567900e+02
4.210000e+04,4.058706e+02,2.569300e+02
4.215000e+04,4.044687e+02,2.570700e+02
4.220000e+04,4.030732e+02,2.572100e+02
4.225000e+04,4.016842e+02,2.573500e+02
4.230000e+04,4.003015e+02,2.574900e+02
4.235000e+04,3.989251e+02,2.576300e+02
4.240000e+04,3.975551e+02,2.577700e+02
4.245000e+04,3.961913e+02,2.579100e+02
4.250000e+04,3.948337e+02,2.580500e+02
4.255000e+04,3.934823e+02,2.581900e+02
4.260000e+04,3.921371e+02,2.583300e+02
4.265000e+04,3.907981e+02,2.584700e+02
4.270000e+04,3.894651e+02,2.586100e+02
4.275000e+04,3.881381e+02,2.587500e+02
4.280000e+04,3.868172e+02,2.588900e+02
4.285000e+04,3.855023e+02,2.590300e+02
4.290000e+04,3.841934e+02,2.591700e+02
4.295000e+04,3.828904e+02,2.593100e+02
4.300000e+04,3.815932e+02,2.594500e+02
4.305000e+04,3.803020e+02,2.595900e+02
4.310000e+04,3.790165e+02,2.597300e+02
4.315000e+04,3.777369e+02,2.598700e+02
4.320000e+04,3.764630e+02,2.600100e+02
4.325000e+04,3.751949e+02,2.601500e+02
4.330000e+04,3.739325e+02,2.602900e+02
4.335000e+04,3.726757e+02,2.604300e+02
4.340000e+04,3.714246e+02,2.605700e+02
4.345000e+04,3.701791e+02,2.607100e+02
4.350000e+04,3.689392e+02,2.608500e+02
4.355000e+04,3.677048e+02,2.609900e+02
4.360000e+04,3.664759e+02,2.611300e+02
4.365000e+04,3.652526e+02,2.612700e+02
4.370000e+04,3.640347e+02,2.614100e+02
4.375000e+04,3.628222e+02,2.615500e+02
4.380000e+04,3.616151e+02,2.616900e+02
4.385000e+04,3.604134e+02,2.618300e+02
4.390000e+04,3.592171e+02,2.619700e+02
4.395000e+04,3.580260e+02,2.621100e+02
4.400000e+04,3.568403e+02,2.622500e+02
4.405000e+04,3.556598e+02,2.623900e+02
4.410000e+04,3.544845e+02,2.625300e+02
4.415000e+04,3.533144e+02,2.626700e+02
4.420000e+04,3.521495e+02,2.628100e+02
4.425000e+04,3.509897e+02,2.629500e+02
4.430000e+04,3.498351e+02,2.630900e+02
4.435000e+04,3.486855e+02,2.632300e+02
4.440000e+04,3.475411e+02,2.633700e+02
4.445000e+04,3.464016e+02,2.635100e+02
4.450000e+04,3.452671e+02,2.636500e+02
4.455000e+04,3.441377e+02,2.637900e+02
4.460000e+04,3.430132e+02,2.639300e+02
4.465000e+04,3.418936e+02,2.640700e+02
4.470000e+04,3.407789e+02,2.642100e+02
4.475000e+04,3.396691e+02,2.643500e+02
4.480000e+04,3.385641e+02,2.644900e+02
4.485000e+04,3.374640e+02,2.646300e+02
4.490000e+04,3.363687e+02,2.647700e+02
4.495000e+04,3.352781e+02,2.649100e+02
4.500000e+04,3.341923e+02,2.650500e+02
4.505000e+04,3.331112e+02,2.651900e+02
4.510000e+04,3.320348e+02,2.653300e+02
4.515000e+04,3.309631e+02,2.654700e+02
4.520000e+04,3.298960e+02,2.656100e+02
4.525000e+04,3.288336e+02,2.657500e+02
4.530000e+04,3.277757e+02,2.658900e+02
4.535000e+04,3.267224e+02,2.660300e+02
4.540000e+04,3.256737e+02,2.661700e+02
4.545000e+04,3.246295e+02,2.663100e+02
4.550000e+04,3.235898e+02,2.664500e+02
4.555000e+04,3.225546e+02,2.665900e+02
4.560000e+04,3.215238e+02,2.667300e+02
4.565000e+04,3.204975e+02,2.668700e+02
4.570000e+04,3.194756e+02,2.670100e+02
4.575000e+04,3.184580e+02,2.671500e+02
4.580000e+04,3.174449e+02,2.672900e+02
4.585000e+04,3.164360e+02,2.674300e+02
4.590000e+04,3.154315e+02,2.675700e+02
4.595000e+04,3.144313e+02,2.677100e+02
4.600000e+04,3.134354e+02,2.678500e+02
4.605000e+04,3.124437e+02,2.679900e+02
4.610000e+04,3.114562e+02,2.681300e+02
4.615000e+04,3.104730e+02,2.682700e+02
4.620000e+04,3.094939e+02,2.684100e+02
4.625000e+04,3.085190e+02,2.685500e+02
4.630000e+04,3.075482e+02,2.686900e+02
4.635000e+04,3.065816e+02,2.688300e+02
4.640000e+04,3.056190e+02,2.689700e+02
4.645000e+04,3.046605e+02,2.691100e+02
4.650000e+04,3.037061e+02,2.692500e+02
4.655000e+04,3.027557e+02,2.693900e+02
4.660000e+04,3.018094e+02,2.695300e+02
4.665000e+04,3.008670e+02,2.696700e+02
4.670000e+04,2.999286e+02,2.698100e+02
4.675000e+04,2.989942e+02,2.699500e+02
4.680000e+04,2.980636e+02,2.700900e+02
4.685000e+04,2.971370e+02,2.702300e+02
4.690000e+04,2.962143e+02,2.703700e+02
4.695000e+04,2.952955e+02,2.705100e+02
4.700000e+04,2.943805e+02,2.706500e+02
4.705000e+04,2.925835e+02,2.706500e+02
4.710000e+04,2.907975e+02,2.706500e+02
4.715000e+04,2.890225e+02,2.706500e+02
4.720000e+04,2.872584e+02,2.706500e+02
4.725000e+04,2.855051e+02,2.706500e+02
4.730000e+04,2.837625e+02,2.706500e+02
4.735000e+04,2.820307e+02,2.706500e+02
4.740000e+04,2.803094e+02,2.706500e+02
4.745000e+04,2.785988e+02,2.706500e+02
4.750000e+04,2.768986e+02,2.706500e+02
4.755000e+04,2.752088e+02,2.706500e+02
4.760000e+04,2.735294e+02,2.706500e+02
4.765000e+04,2.718603e+02,2.706500e+02
4.770000e+04,2.702015e+02,2.706500e+02
4.775000e+04,2.685528e+02,2.706500e+02
4.780000e+04,2.669142e+02,2.706500e+02
4.785000e+04,2.652857e+02,2.706500e+02
4.790000e+04,2.636672e+02,2.706500e+02
4.795000e+04,2.620585e+02,2.706500e+02
4.800000e+04,2.604598e+02,2.706500e+02
4.805000e+04,2.588709e+02,2.706500e+02
4.810000e+04,2.572917e+02,2.706500e+02
4.815000e+04,2.557221e+02,2.706500e+02
4.820000e+04,2.541622e+02,2.706500e+02
4.825000e+04,2.526119e+02,2.706500e+02
4.830000e+04,2.510711e+02,2.706500e+02
4.835000e+04,2.495397e+02,2.706500e+02
4.840000e+04,2.480177e+02,2.706500e+02
4.845000e+04,2.465050e+02,2.706500e+02
4.850000e+04,2.450016e+02,2.706500e+02
4.855000e+04,2.435075e+02,2.706500e+02
4.860000e+04,2.420224e+02,2.706500e+02
4.865000e+04,2.405465e+02,2.706500e+02
4.870000e+04,2.390796e+02,2.706500e+02
4.875000e+04,2.376218e+02,2.706500e+02
4.880000e+04,2.361728e+02,2.706500e+02
4.885000e+04,2.347328e+02,2.706500e+02
4.890000e+04,2.333015e+02,2.706500e+02
4.895000e+04,2.318791e+02,2.706500e+02
4.900000e+04,2.304653e+02,2.706500e+02
4.905000e+04,2.290602e+02,2.706500e+02
4.910000e+04,2.276637e+02,2.706500e+02
4.915000e+04,2.262758e+02,2.706500e+02
4.920000e+04,2.248964e+02,2.706500e+02
4.925000e+04,2.235254e+02,2.706500e+02
4.930000e+04,2.221629e+02,2.706500e+02
4.935000e+04,2.208087e+02,2.706500e+02
4.940000e+04,2.194627e+02,2.706500e+02
4.945000e+04,2.181251e+02,2.706500e+02
4.950000e+04,2.167956e+02,2.706500e+02
4.955000e+04,2.154742e+02,2.706500e+02
4.960000e+04,2.141610e+02,2.706500e+02
4.965000e+04,2.128558e+02,2.706500e+02
4.970000e+04,2.115586e+02,2.706500e+02
4.975000e+04,2.102693e+02,2.706500e+02
4.980000e+04,2.089880e+02,2.706500e+02
4.985000e+04,2.077145e+02,2.706500e+02
4.990000e+04,2.064488e+02,2.706500e+02
4.995000e+04,2.051908e+02,2.706500e+02
5.000000e+04,2.039405e+02,2.706500e+02
5.005000e+04,2.026979e+02,2.706500e+02
5.010000e+04,2.014630e+02,2.706500e+02
5.015000e+04,2.002355e+02,2.706500e+02
5.020000e+04,1.990156e+02,2.706500e+02
5.025000e+04,1.978032e+02,2.706500e+02
5.030000e+04,1.965982e+02,2.706500e+02
5.035000e+04,1.954005e+02,2.706500e+02
5.040000e+04,1.942102e+02,2.706500e+02
5.045000e+04,1.930272e+02,2.706500e+02
5.050000e+04,1.918514e+02,2.706500e+02
5.055000e+04,1.906829e+02,2.706500e+02
5.060000e+04,1.895214e+02,2.706500e+02
5.065000e+04,1.883671e+02,2.706500e+02
5.070000e+04,1.872199e+02,2.706500e+02
5.075000e+04,1.860796e+02,2.706500e+02
5.080000e+04,1.849464e+02,2.706500e+02
5.085000e+04,1.838201e+02,2.706500e+02
5.090000e+04,1.827007e+02,2.706500e+02
5.095000e+04,1.815881e+02,2.706500e+02
5.100000e+04,1.804824e+02,2.706500e+02
5.105000e+04,1.787961e+02,2.705100e+02
